ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.29,67.227.237.101,25,tcp,",y,",Botnet,2013-08-20_capture-win15.pcap.tsv,21315
10.0.2.29,75.102.160.227,53,udp,.b.S0000000000000000000000S.b.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,24076
10.0.2.22,212.113.130.121,80,tcp,"*Z00000Z*z0z00y0Y+z*Z+y*Z*I*z0Z*Z0I*I0z*z*z*z*z0I0Y*Y,Y*Y,y,H,y+Z*z*z0z*z0z*i*i*I*z*Z+z+Z*z*z0z*z*z*z0Z*z*I*z0z0Z*z*z*z*z*Z0Z*z*z*z*z+Z*Z+Z*z*z*z*I*z*I*z*Z0z*z*Z0z*Z00z*z*z+z*Z0z*I*Z00Z*z*z0I0Z+Z*z*I*Z0Z*Z0z*I*z0z*z*z*z*z0z*I*Z*z*z0I0Z,Z0z*z*z*Z0z0000Z*Z0z*z0z0Z+i+z*Y00Y+Z00z0Z+z*z*z*Z*I0z*Z00Z+Z*i*z*z*Z+Z*I*z0I0z*z*z*i*z0z*z*I*z*I*z*z*Z,Z0I*z*Z00z*z00S,w,b,Z*z0z*z0I00I00Z*I*I*z*z*I*z0z*z*Z+I+Z0z*z0Z+Z0I0z0Z*z+Z0z0000z0I0z*Z0Z*I*Z00Z*z*Z0z*z0I0Z*Z0I0z*Z00Z*Z0000000Z0z0Z+Z0z0z*I*z*z*z000I00Z*Z000Z*Z,Z000Z*Z+Z0z*z0Z*z*Z000z0z000Z*z*I*Z00Z*I*Z00z0i0Z*I*Z0000z000z0000000Z*Z000000000000Z*z*Z00Z*Z000z0z0I0I0I0z0z00000Z*Z0I0Z00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z00Z*Z000z00000000z00z0z*I*Z+Z0000000Z0z0000Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z000z*z0z00000000Z*z*z*Z000000000Z*Z00Z*Z000I0000z000000000000z0000000z000z0000000",Botnet,2013-10-01_capture-win8.pcap.tsv,35245
10.0.2.29,65.121.228.19,25,tcp,"+v,v,",Botnet,2013-08-20_capture-win15.pcap.tsv,19752
10.0.2.29,194.88.143.1,53,udp,000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,6550
10.0.2.29,167.206.1.103,53,udp,.S*S.S0S.S*S.,Botnet,2013-08-20_capture-win15.pcap.tsv,3096
10.0.2.106,131.220.71.105,3091,udp,0f0f0f0,Botnet,2013-11-06_capture-win6.pcap.tsv,41123
10.0.2.22,69.64.88.224,80,tcp,"00y*H*y*y0y*H*H*y000Y+h+Y00Y+Y0y0y*Y0000y00Y,y,Y0H0y*y*y*y*y+y*H*y0y*y*y*Y+Y*H*y0y00Y*Y0y*y*y*y00y0y*y*H*y*H*y*y0y*y*y0H0y0y*H*y0y0H0H0H0y*y*Y0Y,Y000000y000Y*Y0Y+Y0y0Y*Y000000Y*y0Y*Y00y0y*y0y00y*y0y000Y*y0y*Y00000000000Y*y*Y0000y0H00y*Y000Y+Y0000000000000000Y*Y+Y0000Y*Y0Y*Y0H0H0H00y0H0Y*Y+Y0y*Y000Y*y*Y000y000000y0y0y000H000Y*Y00y0000y00000000Y0y000Y*Y00H000y000000y000y000000000000Y*y0y*y0Y000000Y0y0Y00000000000000000000Y*y*y000y00y000y00000H00000Y*y*Y00Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0000y00000y0H0y00000H00000y0y000y0y00000Y*Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0H0y*Y000000000H00000000y000y0000000Y.Y000000000000000000000Y*Y00000y00000000",Botnet,2013-10-01_capture-win8.pcap.tsv,36696
10.0.2.29,198.61.202.54,25,tcp,",z,w,z+z,",Botnet,2013-08-20_capture-win15.pcap.tsv,7567
10.0.2.22,91.233.105.63,80,tcp,"00000000000R*Z.Z00000000000R*Z.Z00z000000000R,Z.R*Z.R00Z,R000000000Z,Z*r00Z.Z000000000R*Z.Z00r000000000R*Z.Z*z*i*R0Z.R000000000Z.Z00r000000000Z.R00Z,R0000000000Z*R00Z.Z00000000000R0Z,R0000000000000Z,Z0000000000000i0000000000000",Botnet,2013-10-01_capture-win8.pcap.tsv,39756
