ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.22,115.111.246.54,5999,udp,0000000000,Botnet,2013-10-01_capture-win8.pcap.tsv,33368
10.0.2.22,81.191.29.195,1978,udp,0f0f0f0f0f0f0f0f0f0,Botnet,2013-10-01_capture-win8.pcap.tsv,39110
10.0.2.29,173.220.45.244,25,tcp,"+z,z+z,",Botnet,2013-08-20_capture-win15.pcap.tsv,3567
10.0.2.29,66.117.50.28,53,udp,000000000000000000S.,Botnet,2013-08-20_capture-win15.pcap.tsv,20165
10.0.2.112,79.96.48.2,80,tcp,"*y*y*Y0000Y+Y00y*Y+Y.Y0y*y0y0y*y0y*y*Y000y*y*y00Y+Y*Y+Y*y*y0Y*h*y*y0H0y*Y+Y*Y*y0Y+Y*y*y*y*Y+Y*y*H*Y0y*y*y+Y*Y+y*Y*y*y0H0Y+y+y,Y*Y+y,Y*y*y*h*y*y0y*h*Y+Y*y*y*y*H*y*Y,Y*Y+Y*y*y*Y0y*y0y*H*Y,Y+y+Y0y*y*H*y*y*H*Y+y+Y0H0y*H*H*y*Y+Y*y*Y*y+y+Y,y,Y*Y,Y0Y+Y*y*y+Y*H*y*y*y+Y*H*y*y*y*y*Y+y*H*y*y*y0Y+s+Y,Y0Y+Y*y*Y,y,y,Y+y*y+y+H+Y*y*y+y*y*h*y*Y+y*Y+Y*H*y*y*Y+y*y+y*H*y*Y+Y*y*y*y*y*z+Z,y,Y*h*y*H*y*Y0y*Y+Y*y*y*y*y*y*y*y+Y*H*H*y*H*h*y*y*H*y*H*Y0Y*y*y*Y*y*y*y*Y0Y*y+y*y*y*H*H*y*Y*Y*y*H*Y+X*y0X+X*G*G*X,X*x*x*y*x*Y+X*z*G*X+G*y*Z+x+Y*Y+Y*Y+Y*y*Y.Y*x*y*y*Y0Y*y*y*Y+y,Y*Y+Y*y*y*y*y+Y*y*y*H*y*y*y*y*Y*Y,Y*y*y*y*y*y*y*h*y*y*y*y*y*Y*Y,Y*y*y*H*Y+y*y*y*y*y*y*y*y*y*y*y*y*Y0y*Y+Y*y*y0y*Y+Y*H*y*H*Y0000000000000Y*Y*H*Y*Y*Y*H*y*y*y*y*y*y*Y*y*y*y+Y*y*h*y*H*y0y*y*y*Z*y*Y0y0y0y*y*y0y*y*Y0Y+y+Y*y*Y,Y0Y*y*y*y*y*y*y*H0y*y*Y,Y*y*y*y*Y+y*y*y*Y,Y*H*Y0h0y*y00y*Y+Y0y*y*H0Y*H*h*y*y*y*y0Y+y*Y0y00Y*y*y0Y+Y0Y,Y*Y*H*Y*y*y*Y0y*Y000Y*y*y*y*y*h*y*y*y*y0Y*Y,Y0y*Y*y*y*y0y*y00H0Y+Y0Y*Y00Y*y*y00y0y*y*Y+Y0y*Y00h00Y*y*y*Y+Y*Y+Y*Y*y*Y+y*y*Y*h*y00Y+y+y*Y0y*H*y*y*y*Y00Y*Y+y*Y00y*y*Y*y*Y000Y*H*Y0y*y*y*y*y*h*Y0y*y*y0h0y*y*y*Y0Y+Y0Y+H+Y*H0Y00000y0y*Y0000000000000000000000000000000000000000Y,Y*Y+Y*y0y00y*H*Y,Y*Y+Y0Y+Y0Y*Y*y*y0y*y0Y*y*H*y*y0y0y*y*Y0000000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0H0y*y*h*y*y*Y0H0y*Y,Y0Y000000000000",Botnet,2013-10-01_capture-win12.pcap.tsv,30716
10.0.2.29,208.80.204.55,25,tcp,"000Z.Z*Z.Z000z*Z+Z.Z*Z.Z000000000000000000z0000S.W,v+",Botnet,2013-08-20_capture-win15.pcap.tsv,11976
10.0.2.106,217.35.84.165,1808,udp,0f0F0f0f0f0f0i0F0F0f0f0f0f0F0f0f0f0f0f0f0i0z00w0i0F0F0f0f0f0f0f0f0f0f0f0R0000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,42879
10.0.2.29,173.245.59.138,53,udp,000000000000000000000000R.a.a.A.,Botnet,2013-08-20_capture-win15.pcap.tsv,3716
10.0.2.29,65.254.254.139,53,udp,.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,19889
10.0.2.29,208.76.212.21,53,udp,",r,r,a,r,r,a,r,r,a,R,R,a,r,r,a,",Botnet,2013-08-20_capture-win15.pcap.tsv,11772
10.0.2.29,193.0.14.129,53,udp,"U.U,u,u+U.U.U,v+u,U.d.U.U+R*R.R.u,U+u+U0U,u+U*U.V*V,u,U+u*U.U+U.U+u,u,U+u+v+U.u.U,U.V+U*d*u*u*U+u+u+d+d+U.v.U+u*U+v+u,u,u,u+u+U*d*U+D+u+D+u*U*U+A+u+U.U+u+u,u,u,u+U.U*U.U+u+u+U,v,U*u*U00000000000000000U.e.U,U.U+u+E+U*U.u.U,D+u*r+r,d,u+d+U,u,u+u+u+u,U.U+u+u+V,U*U+U,U*U+D+U.u.V+U*U+u+v+E+U*U+u,U.V,u,U*U.u,E,U,d,D+u+u+u+u,D,u+U0U+U*u+u+u+u*U*U,V+U,u.U,U.u.V+V*V,U00000000000",Botnet,2013-08-20_capture-win15.pcap.tsv,5817
10.0.2.29,198.23.54.254,53,udp,000000000000000000S.B.B.b.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,7372
10.0.2.112,175.143.13.163,2283,udp,0f0f0,Botnet,2013-10-01_capture-win12.pcap.tsv,28457
10.0.2.29,108.163.224.138,53,udp,.B.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,395
10.0.2.29,88.198.122.2,53,udp,".V,v,v.",Botnet,2013-08-20_capture-win15.pcap.tsv,26313
10.0.2.22,70.140.18.131,8143,udp,0f0Z0000000000000000W0f0f0f0f0f0f0f0f0f0f0i0F0F0f0f0f0f0f0F0f0f0f0f0f0i0F0F0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0f0a0,Botnet,2013-10-01_capture-win8.pcap.tsv,36742
10.0.2.29,75.125.255.162,53,udp,",",Botnet,2013-08-20_capture-win15.pcap.tsv,24101
10.0.2.29,192.104.182.209,80,tcp,".V,V.e.V+V.e.V,V.e.V*V.e.V+V.v.v.v.v.V+V.e.V0V.E.V,V.e.V*V.e.V*V.e.V00V.e.V*V.e.V*V.e.V*V.e.V*V.e.V*V.e.V,V.e.V+V.e.V,V.e.v.v.e.V+V.e.V+V.e.V*V.e.V*V.e.V*V.e.V,V.e.V*V.e.V+V.e.V*V.e.V*V.e.V*V.e.V*V.e.V*V.e.V000000000000V.E.V*V.e.V,V.e.V*V.V.V.V.V.V,V.e.V+V.E.V+V.v.V+V.e.V+V.E.V*V.E.V*V.e.V*V.e.V*V.e.V+V.E.V*V.E.V*V.e.V0V.e.V*V.e.V0V.e.V000000000V.e.V*V.e.V*V.E.",Botnet,2013-08-20_capture-win15.pcap.tsv,5282
10.0.2.29,124.148.139.67,25,tcp,"+z,z,z,",Botnet,2013-08-20_capture-win15.pcap.tsv,1728
10.0.2.29,8.23.224.50,25,tcp,",Z.",Botnet,2013-08-20_capture-win15.pcap.tsv,24647
10.0.2.29,66.129.64.148,53,udp,.b.V0000000s0000000000000000000000S.S*,Botnet,2013-08-20_capture-win15.pcap.tsv,20189
10.0.2.15,208.81.233.48,443,tcp,+Y.Y*,Normal,2017-04-18_win-normal.pcap.tsv,69066
