ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.29,202.57.162.214,53,udp,S00000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,8776
10.0.2.29,119.226.168.98,25,tcp,",S.S,S.S00000000000000000000000000000S.S,S.S,S.S+S.S,S.S,S.",Botnet,2013-08-20_capture-win15.pcap.tsv,1200
10.0.2.22,204.80.92.119,25,tcp,",Y*H*Y+Y*y*y*H*y*y*y*y*y0y*Y*H*Y0000Y*H*Y,y+Y0Y*Y0H0Y*Y0y*y*Y+Y*y*Y*H*y+Y0y*y*y00y0000y0y*y*y0Y*H*Y0Y*Y00000Y*y*y*y*Y000Y+Y00y0y*y0Y000000000000000Y*h*Y0000000y0000y*Y000000Y*y*y0y000000Y*Y0000000000y00H0Y*Y00y0H00y00Y,Y*H*Y0y*Y*y*Y000000y00Y*H*H*y*Y000y0y*y*y0000y00H0y00000Y*Y0000y0y0000y0Y0000000Y*y*y*Y0H00y00H00H00y000000H0000000y0000h0000y000000000000y00000Y+Y00000000y000Y,y,Y000H000y00y0y*Y0000000000000Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000000Y0y0000Y*h*Y00000000000Y*Y0000000Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000000Y0y00y0000000000Y0y00y0H0y000y0000y0y000000y000y00000y00000000000000000000",Botnet,2013-10-01_capture-win8.pcap.tsv,34924
10.0.2.29,66.132.206.31,25,tcp,",t,t,b,",Botnet,2013-08-20_capture-win15.pcap.tsv,20203
10.0.2.22,67.228.91.138,80,tcp,"00I00Z*Z00Z*z*z0z*Z000I00Z*Z0z*Y000Y,Z0I0z*z*I*z*z*Z00Z*Z0z*z*y0z00Z*Z+Z0Z+Z000z00Z*z*z*z*z*I*z*z*Z00i00z*Z*z*z*z*I*z0z*I*I*Z*Z*z0Z*Z000Z*Z0I0z*I*z*z0Z*z*z*Z0Z*Z00z*I*z*Z,Z*z0z*z*z00z*Z000Z*z*I*I*z*z*z0z0000z00Z*z*Z00z000000Z*i*I*Z,Z000Z*z0z00z0Z+Z0000z00z0z0I0z0z*z*Z000000000Z*I*I*I0z00z*Z.Z0z*Z+Z*Z00z0I0z00z0z00z*z000Z*z*z0z000Z*Z0z000z*z0Z*Z000z0000000z00I0z00I000z0z000z0z*Z+Z00000Z*z*z00z0z0z00Z*Z000z0z*Z00000000000000000000000000000000000000000Y,y,Y.Z0z00I00i00Z*z*z*z*z*Z0z*z0I0z*i*Z000000Z*z0z0Z00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z0z0Z*Z0000000000Z*z0000z0I0I0z*Z0000Z*z*Z000Z000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z00I00z0z000I000Z*z*z0I00z0Z*Z0000000Z*z0Z0000000z00000z00I0z0000000z000z00000000z00Z*Z0",Botnet,2013-10-01_capture-win8.pcap.tsv,36488
10.0.2.22,85.13.134.209,80,tcp,"0z*z0z0000z000I000z0Z+Z*z*Z0000Z*H*Y.y,Z0Z*z+Z*z*z*z*Z0Z*z0z*z*z*z*I*z0Z*Z0y*Y+Y,Z+Z00z*z0i0Z*z+Z*z*z*z0z*z0Z*Z+Z*I*I*z*z*z*z00Z+Z*I0I0Z*z*z0z00Z*Z000I00Z*z*I*z*Z00Z*Z0Z*Z000Z*z*z*Z0z000000Z*I*I*z*z0z*z*z*z*z*z*z*Z0z0z*z00i00z*z0Z+Z0Z*Z0000z0z*i*z000z00z0z0z*z*z0Z*I*z0z0z*z*z0z000Z*Z00z0000000000000z000I000z0Z00000000Z*Z00I000z00I0z*z00i0Z*z0I0z*Z0000000z00z000z0z0000z0z000000z0z00000I0000Z*z*Z000000000Z.Z*Z000Z*Z000z00000000000000i0000000000000Z*Z00z0z00000000z000Z00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z*z*Z0000z0000000I0000000000z000z00000000000Z*Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z000Z*z*Z00i00z*z*Z000z000000z00z000000Z*Z0z00000z00z00000000z00000i00000z0Z000000000Z*z*",Botnet,2013-10-01_capture-win8.pcap.tsv,39331
10.0.2.106,31.146.96.250,5441,udp,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000U0000000000000000000000000000000000000000000000000000000000000000000000000000r000000000000000000000000000000000000000000000000000u00000000000000000000000r0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000u0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000r0000000000000000000000000000000000000000000000000000000000000000000000z000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000W0R0000000000000000000000000000000000000000000000000000000000000000000000R000000000R000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,43163
10.0.2.22,50.61.192.11,25,tcp,0Y*y*Y+Y0y00y*y*y*Y+Y0y0000Y*y*Y*y00Y*H*Y00H0y0000000Y*y*y0H0y00y0000y00y0y0,Botnet,2013-10-01_capture-win8.pcap.tsv,36009
10.0.2.29,129.176.212.114,25,tcp,",V.V,V.V,V.",Botnet,2013-08-20_capture-win15.pcap.tsv,1947
10.0.2.112,194.247.232.234,2668,udp,000000000000000000r0000000000000000000000000000r000000000000000u0000000D00000000r000000000000r000000u0000000000000000000000R00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-10-01_capture-win12.pcap.tsv,28803
