ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.29,174.132.190.62,25,tcp,+Y.Y+Y.,Botnet,2013-08-20_capture-win15.pcap.tsv,4051
10.0.2.29,206.24.49.34,25,tcp,",Z0000000000000000000000000Z,",Botnet,2013-08-20_capture-win15.pcap.tsv,10757
10.0.2.29,157.205.71.52,53,udp,000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,2743
10.0.2.29,83.138.128.44,25,tcp,",v.V,V.",Botnet,2013-08-20_capture-win15.pcap.tsv,25646
10.0.2.29,198.240.212.205,53,udp,00R.,Botnet,2013-08-20_capture-win15.pcap.tsv,7386
10.0.2.22,202.169.44.142,25,tcp,"*y0H0Y+y+Y*y*y00y0y0y*Y,y+y*y*y*y*Y0y*y*y*y00y*y*y*H*Y*y+Y0h0y*y*Y,Y00Y*y*y*Y+Y*H*Y00Y*y*y00H00Y*Y0000000Y*y*y0y*y*y*Y00Y000000000000000Y0Y000000000y00Y*Y00y0000000H000000Y*Y000y00Y*y00y00000H000000Y*Y00y0Y+y+y*Y0y000Y*y*Y00Y*Y*y*H0y0y*y0y0y0000Y*y*Y0y000000Y*H*y00y*Y000Y*H*Y00000H0000y0y*y0H*H0h0H0y*Y0000Y+Y0H0Y*Y0000000y000y00000y0000Y*Y0000y000000y00000000000000y000y*Y+Y0y*y*Y00Y*y00y000H000y00y0000000Y*y*Y0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y000H000Y*y*Y000Y00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00Y*y0Y00000000000y00000000000000000y00000Y*y00Y0000000000000000000y00000000y0000",Botnet,2013-10-01_capture-win8.pcap.tsv,34802
10.0.2.112,213.186.33.16,25,tcp,"*y0y*Y000y*Y00000Y*H*Y+Y*H0Y000000000Y,y,Y,Y*y*Y+y*y*y*y*H*y+Y0Y+y*H*Y,Y0y*y*h*y*y*y*y*y*Y0y*y*Y+Y*Y+Y*Y+Y*y0H0y*y*y*H*H*Y+Y0Y*Y0Y*Y0y*y+y*H*y*y*y*Y0Y+Y*y*y*y*y*H*y*y*y+Y*H*y*y*y*y*y*y0Y,Y*Y,Y*y*h*h*y*y*H*Y,Y*Y,Y+y*y+y+Y*Y+Y*h*y*y*h*H*y*y*h*H*H*y*H*H*H*y*y*H*y*Y+Y*y*Y+Y*y*y*y*Y+Y,Y.Y*y*Y*y*y*Y+H+Y*y+y*H*y*H*H*y*y*Y+h+y+y*y*y*Y+y*y0Y+Y*Y+Y*y*H*Y,Y0y*H*Y+y*H*y+Y0Y,y,y,Y*Y+y*Y,Y,Z,Y+y,Y*y*y*Y.Y*y*y*H*Y+Y,Y*H*y*y*y*Y+Y*y*H*Y+Y*Y+Y*Y+Y,Y*y*h*y*y*Y*y*H*y*y*y*y*y*Y+H+Y*y*y*y*Y*Y+y*y*y*y+H*y*Y+Y*H*y+y*y+y+Y*H*H*y0y*Y+y*y*y*y*y*y*H*y+y*y*y*y+Y*Y,Y*y*y*y*Y+y+Y*y*y*Y+y*y+y*y*y*y*Y0Y*Y0y*y*y*y*y+Y*H*H*y*y*Y+Y*H*Y+Y0y*Y,Y*y*y*y*y*H*y*y*Y*Y*y*y*y*H*Y+Y*y*y*Y*y*Y+Y*y*y*y*Y*Y0Y+Y*y*Y*y+Y*y0y*y*y00Y*y*Y0Y*y*y*y*y*y*Y0y*y0Y+Y*y*y*Y0000000000000Y*Y00Y*y*y0y*H*y0y*Y+Y*y*Y+Y*H*h*Y*y*y*y*y*y*y*y*h*y*y0Y*y+y*y*y0y*y*H*y*y00y0H0H*y*y*y*y*y*y0Y+Y*y*y*H*y*y0h0y*y*y*Y+H,Y*y*y*H0H0Y,Y*H*y*Y0Y*y+Y0Y+y*Y*y00y*y*y+Y00Y*y*y*y*Y+Y*H*Y,Y*y*y*y0y*H*y*y*y*h*y*y*y*H*y*y*y*Y0y*H*y*y*y*y*Y,Y00Y*y*y*y*y0Y*y*Y0y*y*Y00Y*y*y0y*Y0000Y*y00y*y*H*y0y*h*H*y0y0y*Y,Y0y*y*y*y*y*H*y*y*y*H*H*Y+Y*y000y0y*y0H0y*Y00y*Y*y*Y00y0H0y*y*y*H*y0H0y*y*y*y*Y0H*y*Y000y*H*Y00000000000000000000000000000000000000000Y*y0y00000y0H0Y,Y*y*Y00Y*H*Y,Y*Y0y0000Y*y*Y00H0y*y00Y*y*y00y000000y0y000000Y00000000000000000000000000000000000000000000000000000000000000000000Y*y0y*y00H00y*y0y*y*Y0y*y0y*y0Y+Y*y*Y*y*Y+y*H*Y000H00y*H*y0y*Y0000y*y*y*Y*y*y+Y000000Y*Y00y0y00y0H0Y*Y0000H000y*",Botnet,2013-10-01_capture-win12.pcap.tsv,29362
10.0.2.29,137.100.104.43,25,tcp,",Y000Y.Y000Y.Y00000000000000000000Y.",Botnet,2013-08-20_capture-win15.pcap.tsv,2138
10.0.2.29,204.11.34.179,53,udp,",R,r,R000000R,A,R,R,a,R*R,A,R,R,A,",Botnet,2013-08-20_capture-win15.pcap.tsv,9568
10.0.2.112,173.200.141.217,2654,udp,000000000000000000000r000000000000000000000000000000000000000000000000r000000000000000r0000000R00000000000000000000000000000000000000000000000000u0000000000000A000000000000A0000000000a00000000000D00000000W000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-10-01_capture-win12.pcap.tsv,28377
