ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.106,80.137.212.220,7940,udp,0f0f0f0f0f0,Botnet,2013-11-06_capture-win6.pcap.tsv,63200
10.0.2.106,95.226.27.8,1384,udp,0000000000000R000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000r0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000R000000000000000000000000000000000000000r00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000u000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000r00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,64642
10.0.2.29,50.57.78.108,53,udp,V.V00000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,17605
10.0.2.15,172.217.23.194,443,tcp,",Z+Z*Z.Z*z00",Normal,2017-04-19_win-normal.pcap.tsv,69687
10.0.2.112,184.154.73.35,80,tcp,",Y0y*y000y000000y0Z*H*y*y*y*y*Y*Y000y0H0y*y*H*Y+Y*Y,y+y,Y0y000H0000y0w*Z,y,y,Y*Y*H*H*y*y0Y+Y*H*y0h0y00Y*Y+Y*y*h*y*H*H*y*Y+Y*y*Y+y+y+Y*y*y0y*H*y*y*y*H*y*y*H*y*y*Y+Y*Y,Y*y+y*Y0Y,Y0Y+Y0Y,Y*y*y*H*y*y0Y+Y*y*y*h*H*H*Y0y*Y,Y+Y*H*Y+Y*H*y*Y*y*Y+y*H*H*H*y*Y0y*y*y*H*y*y*Y000Y*y*Y+Y*Y+Y*Y,Y*y*F*Z,Y+y*Y+y*z*y*Y00000000000000000Y+Y*Y+Y*y*H*y*Y0y*y*y*y0Y+Y*H*y*y*y*y*y*y*Y+Y0Y+Y*y*Y*Y*Y+Y*y0Y*y*y0Y+y+Y*Y+y,Y*y*H*y*Y,Y*H*y*y*y*y*y*y*y*y*y*y*H*Y*y*y0y*y*y*y*h*y*H*y*y*y*y*Y+Y*H*y*H*y*h*y+y+Y*Y*H0y*y*H*Y*y*y*H*y0Y,Y0Y+y+Y0000000000000Y*Y00y*Y,Y*y*y*Y*y*y*y*y*y*y0y*Y*Y00Y+y*Y0y0000Y*y*y0Y+Y*y*y*y*y*y00Y*H*Y000000000000000Y0y*y*Y00Y+Y,Y00Y*Y*y*Y0Y*y*y*y*y*H*H*y*y*H*y*y0Y+Y0Y+y*y*Y+Y000y*y*Y0y*y0y0Y*y*H*H*y*y0y*H*Y0H0Y*Y*Y+Y0y0y*y*Y0y*y0y*y*y+Y00y0y00000Y*y0Y+Y*y00y*Y*y*y*Y00w*Z,Y*y*Y0Y*y*Y00y*H*Y+Y*y0y0000Y*y00y*y*y*H*Y+Y*y00Y*Y0000y0Y00000000000000000000000000000000000000000Y*Y000y0Y+y+Y0y*y*y0y0y*Y0H00Y*H*Y0y0y*y*H*y*y*H*Y0Y00000000y00Y000000000000000000000000000000000000000000000000000000000000000000000000000000000Y0H0H*Y+Y*Y+y*y*h*Y0000Y*Y00y0000000y0000000000y000000000000000",Botnet,2013-10-01_capture-win12.pcap.tsv,28595
10.0.2.29,58.64.136.213,25,tcp,000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,17883
10.0.2.29,206.210.105.218,25,tcp,"000000000000000000000Z,",Botnet,2013-08-20_capture-win15.pcap.tsv,10689
10.0.2.15,23.205.175.61,443,tcp,.Z.Y.,Normal,2017-04-18_win-normal.pcap.tsv,69148
10.0.2.22,112.175.45.62,80,tcp,",f,W*W,f,W00000W,f,W00000W,f,W*W,f,W000W,f,W00W,f,w+w,f,W*W,f,W*W,f,W00W,f,w+w,F,w+w,F,W*W,w,w,w,w,W*W,f,W*W,f,W*W,F,W*W,f,W*W,f,W00W,F,W*W,f,W*W,w,W0W,f,W*W,f,W0W,w,W0W,f,W*W,f,W*W,f,W*w*W,w,w,f,w.w,F,w,w,w,W+w,w+w,f,W*W,f,w,w,f,W*W,f,W*W,f,W0W,f,W*W,f,F,F,f,W+W,f,W0W,f,W0W,f,W*W,f,W*W,f,W*W,f,W0W,f,W0W,f,W0W,w,W0W,f,Z*Z,I,W*W,f,W0W,w+W*W,f,W*W,w,w,w,w,W*W,f,W0W,f,W00W,f,W*W,f,W0W,f,W*W,f,W*W,f,w+w,f,W+W,f,W*W,f,W*W,f,Z*Z,i,W*W,f,W*W,f,W0W,F,W*W,f,W*W,f,W*W,w+W*W,F,W00W,f,W*W,f,W*W,f,W*W,f,W*W,f,W0W,f,W*W,f,W000W,f,W0W,f,W*W,f,Z0Z,i,W*W,f,W*W,f,W*W,f,W0W,f,W*W,F,W0W,f,W0W,f,W0W,f,W*W,f,W0W,f,W*W,f,W*W,f,W+W,f,W00W,f,W0W,f,W*W,f,W0W,f,W+W,f,W0W,f,W*W,f,w+w,f,W0W,f,W*W,f,W*W,f,W0W,f,W*W,f,W0W,F,W*W,f,W0W,F,W0W,f,W*W,f,W*W,f,Z0z0z*Z+Z0z0z*z*z*z*z0i0Z*z*z*I*z*Z*Z*I*z*Z+Z*z0I0z*z0z00z0z*I*z0z*z*Z+z+Z*z*Z+W00W,f,W0W,f,W0W,f,Z*Z,i,Z0Z,i,Z0Z,i,W*W,F,W00W,F,W0W,F,w+w,F,Z0Z,I,Z*Z,i,Z*Z,i,Z000Z,I,W0W,F,W*W,f,Z0Z,i,W0W,f,W00W,f,W*W,f,W0000W,f,Z*Z,i,W*W,F,W000W,f,W0W,f,W*W,f,Z*Z,i,Z0Z,i,W*W,f,W*W,f,W0W,f,Z+Z,I,W*W,f,W0W,f,Z00Z,i,W000W,f,Z0Z,i,W+W,f,Z0Z,i,W+W,F,Z0Z,i,Z*Z,i,W0W,f,Z0Z,i,W00W,f,W0W,f,W000W,F,W0W,F,Z*Z,i,W0W,f,W0000W,F,Z0Z,i,W0000W,F,Z00000Z,i,Z*Z,i,Z0000Z,I,W0W,f,W000W,f,W00W,F,W000W,f,W0W,f,W*W,W0W,F,Z*Z,i,W*W,f,W0000W*W,Z0000Z,W000W,f,Z0000Z,I,W00000W,W0W,W0000000000000W,f,Z0Z,i,Z*Z,I,Z*Z,i,Z0Z,i,Z000Z,i,W0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000W,F,Z000Z,i,W*W,f,W0000W,f,Z0Z,i,Z000000000Z,i,Z*Z,i,W0W,f,W000W,f,Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z,i,W*W,f,W*W,f,Z00Z,i,Z000Z,i,W*W,f,W0W,f,W00000W,F,W000W,F,W*W,f,W00W,F,Z000000Z,I,W0W,F,Z00Z,I,W00000000W,f,W0W,f,Z0Z,i,Z0Z,i,Z000Z,i,W00W,f,Z0000Z,i,W0W,f,W*W,f,Z0Z,i,Z*Z,I,Z*Z,i,W0000W,F,W*W,F,W*W,f,",Botnet,2013-10-01_capture-win8.pcap.tsv,33327
10.0.2.29,216.35.74.102,25,tcp,"*s*s*B*s*s*S+s+S0s*s*T0s*t*S0000S+s+S*S+S0s0s00S+S0S0000000000T*s*S+S,S*s*s*S+S*s*S0000000000S*",Botnet,2013-08-20_capture-win15.pcap.tsv,15306
10.0.2.29,66.18.18.6,53,udp,0000000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,20403
