ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.22,207.7.82.143,25,tcp,",h,Y*y*Y*y0y00z00000y0Y+Y*y*y*H*Y0y*Y00Y,Y*Y000Y*H*y0y00y0y000y0y*y00y0y0y*y*Y00000000000Y*y00H00y0y*Y000000Y+Y00H000H0000y00y0y0y00Y+Y00000000Y*Y0000000y00000y00Y*Y0y000000y0000h0000Y*y*Y,y+y*Y0y*y*h*y0H00y0000y00y*H*y0y*y*Y00y000y00y0y*y0y00y0y0H*H*y0y*y*H*Y*y*y0y*Y000000H0000000y0Y+Y*Y0000y00Y,Y0000Y*Y0y00000Y*Y00Y000000000000000000y0000y00000y0y*Y000Y*H*y000y*y0y000000H00000000y000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00y0000y0Y0000000000000y000y000000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y*Y0y0y*Y00Y000000000000000000y000000000000y00000y0000000y000h000y00y0y00y0000h0000H00000",Botnet,2013-10-01_capture-win8.pcap.tsv,35007
10.0.2.15,52.203.207.119,443,tcp,.Y.,Normal,2017-04-30_win-normal.pcap.tsv,70744
10.0.2.106,2.50.11.232,7930,udp,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,42318
10.0.2.106,87.28.53.162,2883,udp,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,64040
10.0.2.22,69.73.133.161,25,tcp,"*y+Y*y*y*y*y0y*y0H00Y*Y00H0Y*y*y*y*H*Y0Y+Y000Y*y00y0y0H0Y000000000000Y*Y000000y0y000y0000y*h*y0y0000y*H0y0y*y00y000y00y000H000H0000y0000000000Y*y0y00H00y0y0y*H0y*H*y0Y0000000000y000y*Y,Y0y00Y+y*y0y0H0y000y0000H00000y000y0000y000y00S+Y0y000y0y0y000H00H000Y*Y00y0y*Y0000y00000y000y*y00H00H00Y+Y00H000y0000y000000000000y00000H0000Y+Y*y0y*y*y0y*y*H0y00H00Y*Y0000000H000000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00000y000000000y000000000000000000y00000Y000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Y00Y00000000000000000000y0000000000Y0Y00000000000Y00",Botnet,2013-10-01_capture-win8.pcap.tsv,36715
10.0.2.103,212.186.32.8,8701,tcp,0000000000000000000000000000000000000000000,Botnet,2014-03-12_capture-win3.pcap.tsv,67177
10.0.2.29,65.75.137.221,25,tcp,",V*Y000Y,v,V*",Botnet,2013-08-20_capture-win15.pcap.tsv,20041
10.0.2.22,81.174.5.43,5410,udp,w0,Botnet,2013-10-01_capture-win8.pcap.tsv,39106
10.0.2.29,76.12.11.89,25,tcp,0000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,24206
10.0.2.29,50.87.150.79,25,tcp,",y,",Botnet,2013-08-20_capture-win15.pcap.tsv,17735
10.0.2.29,216.52.207.82,25,tcp,0000000000000000000000000Z.,Botnet,2013-08-20_capture-win15.pcap.tsv,15352
10.0.2.29,163.157.254.140,53,udp,.b.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,2943
10.0.2.29,61.144.246.189,53,udp,",a,",Botnet,2013-08-20_capture-win15.pcap.tsv,18119
10.0.2.106,60.38.181.125,6481,udp,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,43665
