ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.22,80.74.68.109,80,tcp,"0I00z0y000000Z*z000z00Z*z*Z0z*z*Y00Y,y,z+Z*i*z00Z*I*z+z*z*z*z0i0z*I*z*Z00I00z0I0z*z0z00Z+z,Z*Z0Z*Z0z*z*Z0Z*Z*Z+Z0z*z0z00I00Z,Z0z*I*z*z*z*I*z0Z+Z*z00z*z0I0z*z*z*z*I*Z0z000i000Z+Z0000z000000z00z*Z,Z*Z00Z*Z00I00z000Z*z0z000z0000I00000Z0z000Z,Z00I00z0Z*Z0Z*Z0z*Z00000000Z*z*Z*Z00Z*Z0I0z*Z000z0i0z*Z+Z*z00Z*z*Z+Z0i0z00z0000000I00000Z*z*Z*Z0000Z*z*z*z00z*Z00000Z*z0z00z000Z*Z00Z*Z000z00000000Z0z00I00Z*Z0000000000I000000000Z0z00000y00000000Y+Z*Z0I0z0z000z000000z00z0000000Z000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z000000000z0000000000000z0000000Z*z000I00Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000Z0000000000000Z*Z00000000z0I0z*Z00z0z0000z*Z0000000000Z*Z0000000000z00000z0z00Z*Z00000000",Botnet,2013-10-01_capture-win8.pcap.tsv,39039
10.0.2.29,202.60.240.163,25,tcp,",v,",Botnet,2013-08-20_capture-win15.pcap.tsv,8786
10.0.2.29,205.251.193.79,53,udp,.b.A.B.,Botnet,2013-08-20_capture-win15.pcap.tsv,10374
10.0.2.106,151.42.30.65,3695,udp,0f0f0f0a0U00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000r00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000r0000000000000000000000000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,41279
10.0.2.29,192.26.92.30,53,udp,".s.v.V.V,S.v.v.s.v.S,S.V.S.v.V.v.v.S,V.S.V.v.s.B.s.v.S,S.S.v.V.s.s.V+S.V.V.V.v.v.V.S+S.s.v.v.B.s.S.B.v.s.s.S,S.V.E.v.v.v.s.B.V,V.v.s.v.s.s.V.S,S.s.s.S.s.V.S.S,V.S.S.E.V,S.S.s.v.s.v.s.b.B.s.s.S.s.B.s.s.S.S,V.V.V.V.v.S.V.v.v.v.v.V.s.V.V*V.S.V.S.v.v.E.V.s.S.v.E.v.s.S.s.s.v.s.s.s.s.s.s.v.v.S.S.s.s.s.s.s,s.V.s.s.V.V.s.s.s.s.B.E.b.s.v.S.S.s.S.s.S.s.B.s.v.S.s.s.V,S.V.s.v.S.V.S.v.e.s.B.S.s.S.S.S.S.S.s.B.b.v.S.s.B.v.s.s.s.S.B.S.S.s.s.s.S,S0S.V.S*V.v.E.S,V.B.V,v,v,V.V,s,v,s,S.B.V,v,V.S,S*V,V.v.v.s.S,S.v.V.S,v,B,S.S.v.S,S.e.s.S.S.S.S.s.S.s.B.s.s.s.s.s.B.s.S,S.s.v.V.s.v.v.E.v.v.S,B,B,S.S.s.v.s.s.v.s.S,S.S+V.s.S.v.s.v.b.V.s.s.s.s.V.S.V.V,S*S.V.s.s.S+V.E.v.s.s.s.v.S.S+S.V.s.E.V,v,s,V.V.S,V.V.S+V.V.s.s.s.v.v.v.v.V.V.E.v.V.V.v.v.E.E.v.V,S.S.v.S,v,s,s,S.s.V.V,S,V.V.V.v.v.s.s.v.S.V,S.v.s.v.v.v.s.s.s.B.B.b.B.B.s.s.S.V,S.s.S.v.v.S.v.V.s.V.V.V.v.v.s.S,S.v.s.s.v.v.S.B.v.v.V.v.v.v.v.s.s.V,S.s.S.s.V.S+V.S.V.s.e.s.v.S+S.V.s.V.v.v,S.v.s.v.e.s.s.s.E.E.S.V.V.s.S.V.S.V,V*S.v.v.v.E.S,S.S.V.S*V.s.s.v.S.S.s.v.V.V.S,V.s.V.v.v.V+V.v.v.V+S.V.V.s.E.S.v.B.v.s.s.v.s.s.S.V+S.V+S.S.s.v.v.s.S,S.v.S+V.V.S*S.E.v.s.S,S.s.V.s.V.b.v.V,V.s.S,v+S.s.s.S.v.s.V,s,V,S.s.V.V,s,V.S.S.v.B.S.V,S,S.s.v.v.V,V.v.S.v.V.S.s.v.V.s.s.S.s.S.v.V.B.s.V.V.V,v,v,V.V,s,B,s+V.s.s.s.v.s.s.v.s.s.v.v.S.s.V,V.v.B.S+V.s.V.V.v.s.s.V.V,b,S.b.v.V.S+V.v.S+V.b.S.s.B.v.V,V.S,S.s.V+V.e.E.s.v.s.E.s.v.E.S,V.v.v.s.v.s.V.s.v.s.B.V.V.S.S,s.s.s.s.V.s.s.s.B.v,V.V,s,V.E.S,S.v.s.V.v.v.v.s,v,S.s.s.E.s.s.s.v.S.s.s.S.s.s.s.r.s.S.V.S,S.B.s,B,B,v,v.S.V.s.s.v.B.V.v.B.B.v.s.S*S.s.s.v.E.s.s.S.S.B.v.v.V,S.s.s.v.s.s.v.v.s.S.V.V.S.s.v.v.v.s.s.V.V.v.v.s.E.S,V.s.V.s.v,S.s.s.v.B.V.S.E.B.E.v,S.V+V.V*V.v.v.v.v.V.v.s.B.B.v.S+V.v.v.B.v.v.E.v.V,S.v.v.s.E.v.V,S,S.S.s.s.e.s.E.S,S.v.V.V+V.S.V,V.V+S.B.V.s.s.s.s,s,S.s.v.s.s.V.B.S.S,S.S,r.v.V.S.S,S,v,v,V.S,S,S.S.S.s.v.S.V.S.S.s.V.s.s.B.s.s.v.S.V.s,S*V.v.v.V,E,v,S.s.S,s,v,s,S*V.s.v.E.v.s.E.s.V.B.S.S.B.s.S.S.S.s.S.B.S.S.s.B.s.s.S.S.s.s.s.S,V.B.s.V.V,v,V.S+S.v.s.s.S.B.s.s.S,S.S.v,s.s.v.s.S,V.s.V.V,v,s.v.V+V.V,V,S+S.S.v.s.v.s.B.v.V.s.s.s.E.s.v.s.s.S.s.s.s.V,S.v.s.v.v.s,V.V,s.V.V.S.S.v.S,V.S.s.s.b.s.s.s.s.b.s.b.s.B.s.B.B.s.b.S.S.S.s.s.s.s.V.V.S.s.S.s.S.b.S.B.s.s.s.e.s.V.S.s.e.b.B.v.S.s.s.B.E.s.b.e.s.S,B.s.v.s.s.s.S,S.s.v.S.B.v,V.V.v.V,S.s.S.B.S.v.s.s.B.S.S.B.s.s.S.S.S.s.s.s.s.s.s.s.B.S.S.s.S,V,S+V.E.s.s.v.B.S.V.v.s.B.v,V.V.s.V,B,S.v.v,v,V,V,v.S,V.s.B.E.B.S.s.E.V,E,S.v.v.V,S,V.v.b.v.S.S.V.V,S,v,S.S,S.s.s.s.v.v.s.v.s.S,S,s.s.s.E.v,V.s.v.v,v.v.B.v.v.s.V.V.v,v,s+S.E.S.S.V.S.V,V,V.s.B.S.v.S+V,V.v.s,s.s.V.V,S.s.e.V.V.s.V.S.v.v.v.v.S,S.s.s.S.V.s.b.s.s.e.S.S.S.S.s.v.s.b.B.s.S.s.S.s.V.S.S,V.v.s.s.v.s.v.V.S,S.V,S.v.s.B.V.S.S,v.v,S*S.S,S.s.s.s.v.V.v.S,V.s.s.v.v.E.v,S.S.S.V.V.v.v.S.S.s.S.V.S,S.S,V.s.V.s.s,s.s.B.B.s.s.B.s.B.s.S,V.V.v.E.S,S.S+V.v.v.V,v,S.s.S.s.v.E.S,S.v.V.s.S.E.s.s.S*V.V.v.v.s.S.s.s.s.s.s.s.S.B.B.B.s.S.S.S.s.B.s.S.s.s.s.B.S,V.v.s.v.B.s.v.v.S,V.v.V,V.V.V,v,S.S.v.s.S.S00000000000000000S.v.v.v.s.E.s.v.s.v.B.v.S,S.v.V,s,S.S.v.S.V.S+S.V.V+S.V.S.B.s.s.S.S.s.s.s.s.s.B.s.s.S.S.s.S.S.s.s.s.B.B.S.V,V.E.v.v.E.S,V.B.s.V.v.V.s.B.v.S.V.B.v.S.B.S.s.S.B.s.s.B.s,s.B.S+V.s.S.S.S.v.V.S.s.b.v.s.v.E.v.s.B.v.s.s.V,s.v,s.s.V+s*V.s.S.s.v.S.v.B.B.S.v.S,S.V.B.B.v.S,V.S,S.v.E.s.S.s.b.S.S.V.v.S.s.s.s.s.b.B.B.B.s.S.B.s.s.S,S.V.S+S.s.v.v.v.V+S.V.E.V.V.S.V.V+V.v.S,S.V.V.S+S.V.S.S.V.V+V.v.e.s.v.S+V.s.V.S.s.V,v,S,v.s.V.S,S.S.s.S.v.e.v.s.s.v.S.v.v.s.s.s.S.S.S,V.v.s.B.s.v.V+S.v.V.S.E.v.V,V.V.s.s.v.S.S,S.s.V.v.S+S.E.s.B.s.s.s.v.v.v.V,s.E.S,S.B.s.v.v.s.s.s,s.e.S,V.s.s.v.v.V.s.S.s.B.V,v.v.s.v.V,v,S.s.v.V.S.v,V.s.e.v,s,V.S+S.E.s.s.v.s.v.e.s.v.s.S*V,E+S.v.v.v.V.v.S,v,V.V*S.B.E.v.E.S.B.v.V.S,S.s.S.S.V.v.v.S,S.s.V.V.V+V.S.V.V.S,e,V.V.V.v.v.s.v.V,S.v.S.v.s.V,S,S.S.R.V.v.B.s.V.v.S,S.S.S.V.s.E.s.S,S.s.S.s.S*S.v.v.V.S.V.V.S.v.S.V.S.s.V,V.S.V.s.V.v.s.V.v.S,V.v.B.s.E.v.v.V,S.S.S.s.v.V.V.v.S+S.v.s.S.e.v.V.S.v.V.V,S.s.v.V.v.S+S.S.V.V.s.E.s.s.v.S.S.V,v.V,S.S.s.B.s.B.V.b.v.s.v.v.v.S,S.S.S.v.S.S.S.V.s.S.s.S.s.B.V.S.s.S.B.B.S.S.V.v.E.s.S,S.V+V.S.V.v.V.s.v.v.V+V.S*V.v.V.S,S.S.s.s.S.S.S.S.v.s.E.s.v.s.v.s.B.S.V.E.s.s.v.s.V.S.s.s.v.s.s.v.S.v.S+S*S.V.s.s.V.s.s.s.b.S,V.E.v.v.s.S,S.S.s.s.V.s.v.s.V.V,V,S.s.V.V,S.S.s.s.V.v.S.V.S,V.S,V.E.S.V.V,S.S+S.S.V.v.B.s.s.b.s.V.S.v.V,S.V,S.s.E.S.S.s.S.s.S,S.v.s.V.s.v.V,S.S.v.S.v.S.s.v.v.v.V.V.B.S.V.V.V.s.s.v.V,V.s.s.v.v.S0V.v.S+S.S.s.S.v.S.v.v.v.V.V,V.S+S.s.s.s.s.S+V.V.V.v.s.S+b+V.V.V.V+S.V.v.V.v.V,V.v.S+S.E.S.s.V.V+V.B.s.v.E.s.s.v.v.S,B,S.V.V.B.v.s.V+S.v.s.V.s.s.V+S.B.s.v.V,V.V,V.S,v,V.s.V,v,S.S.v.v.s.v.v.V,V.S,V.v.s.v.V.V+S,V.v.V,V.s.V.S.V.v.v.v.S*V.s.v.s.s.V.V.S.S.V.s.v.V.E.s.S.S,S.s.v.s.s.s.s.s.S.s.V.s.s.E.v.V,v.s.s.s.s.v.s.v.s,s,S.B.v.S.S.s.S.e.s.v.S.S.s.s.S.s.s.s,V.S.V,w,w,v,V.S.S.V.s.v.s.S.v.s.s.v.V.b.b.v.S.S.S.V.v.s.s.B.s.s.B.s.V,V.S.S.v.s.s.v.s.s.S.V.s.v.v.V.S,S.s.V.V.v.s.v.s.S.B.v.S,S.V.s.s.S.V.s.V.B.s.s.V.S*V.E.S,s.s.B.s.v.b.V.S.S,S.v.v.S,v.s.E.V.v.V.S.s.s.v.s.v.s.V.V.S.V.V.s.b.v.v.s.S,S.v.s.s.v.v.s.v.v.s,V.v.S00000000000S.s.s.V.V.V.S.V.S.s.v.s.s.s.v.V.s.s.V.s,s,",Botnet,2013-08-20_capture-win15.pcap.tsv,5676
10.0.2.29,66.182.238.8,53,udp,",R000R,r,",Botnet,2013-08-20_capture-win15.pcap.tsv,20427
10.0.2.106,81.136.171.130,4670,udp,00000000000000000000000u00000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,63309
10.0.2.29,203.50.40.137,25,tcp,0000000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,9420
10.0.2.112,173.194.44.248,443,tcp,"*Y,H,H,Y*h*h*Y,Y0y*y0Y,H,Y0y*Y,H,Y*Y,y,H,h,Y*Y,y,y,y,Y*y*Y,y,Y*Y,y,H,H,Y*Y,Y*Y,Y*Y,Y*y00Y,Y*Y,Y*h*h*h*y*Y,Y*Y,y,Y*Y,H,H,Y0Y,H,Y*Y,Y*Y,Y*h*h*",Botnet,2013-10-01_capture-win12.pcap.tsv,28363
10.0.2.29,216.7.123.3,53,udp,.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,15484
