ipsrc,ipdst,port,proto,State,LabelName,source,id
10.0.2.106,115.240.32.244,6916,udp,0f0,Botnet,2013-11-06_capture-win6.pcap.tsv,40723
10.0.2.29,210.252.56.2,53,udp,000000000000000000000000000V.S*V.,Botnet,2013-08-20_capture-win15.pcap.tsv,13255
10.0.2.106,89.145.193.180,5828,udp,0000000r00000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,64160
10.0.2.29,216.21.227.12,53,udp,"*V000V,V*v*V000000000000000000V,",Botnet,2013-08-20_capture-win15.pcap.tsv,14887
10.0.2.29,216.231.41.19,53,udp,".R,a,r,r,a,V000R.R,r,r,r,r,S*R.R,a,r,r,r,S+R.R,a,r,r,A,R0R,a,r,r,a,R*R,A,r,r,a,r,r,r,v,R*R,a,r,r,a,V000000000000000000R,r,r,r,r,r,R+R,a,r,r,a,",Botnet,2013-08-20_capture-win15.pcap.tsv,15144
10.0.2.106,79.26.93.96,9970,udp,0000000000000000000000000000000000000000000000000000000000000000000000u00000000000000000000r00000000000000000000000000000000000000000000000000000000000000000000000000000000000u000000000000000000000000000,Botnet,2013-11-06_capture-win6.pcap.tsv,44826
10.0.2.112,94.126.20.178,80,tcp,"+Z*z*Z000000Z*z00z*z0I0z*z*z*Z000I0000Z*z*z*z*z*z*z*Z*Z*z*z*Z*I*z*Z+Z*Z+Z*z0Z*z*z*z*Z,Z*i*z0z*z*Z*Z*I*y*Y.Z,Z*Z+H+z*Z0Z*z*Z+z*z*z0z*Z+z+Z*Z00z*Z*Z0Z+Z*z*Z+Z*z*z+Z*z*z*z+Z*z*z*I*I*z*z*z*Z00Z.Z*z*z*Z00Z*z*y*Y,y,Y*I*z*z*z*z*Z+I+Z*z*Z+z*I+z*z*z*I*z*z+Z*Z*z*z*I*z0Z+Z*Z+Z*Z*Z00Y+Z.Z*Z+Z*Z+Z*z*z*z*z*Z0Z*z*Z,Z*z+z*I*Z*Z+z*z*z*i*z*I0Z+Z0Z,z+Y0Y.H.y.y,Z*z*Z,H+y,Z*Z+Z*z*z*i*s*Z,Z+z*z+Z*Z+Z*Z*I*z*i*I*z+z*z*z*z*Z+z*z*Z*Z+Z*Z,Z*z*Z0z*z*z*z*z+z*z*Z,Z*Z+z*z*Z*s*Z,Z+I+Z*I*Z,Z0Z*z*I*z*z*Z+z*Z+S*Z,Z+Z*z*I*z*z*z0Z*z*Z+z+Z*Z+z*Z*z0Z*z*z*I*Z+z*z*I*Z,Z*z*Z*z*z*z*z*z000z0Z*Z*z*I*z*z+Z*i*z*z*I*Z+z,z+z*z*z*Z.Z*z*z*Z+Z*z0Z+Z*Z,Z*z*Z0z*z0z*Z00Z*z*z*I*Z*Z*I*z*z*I*z*z0z*z*z+Z*z*Z00000000000000Z*Z0Z*Z*z*z*Z+Z*z*i*z*z*z*z*z*I*z0z*z*z*z*z0Z*I*z*z*z*I*z0z*z*z*z*Z00z*z*Z00z*z*z*I*z*z*Z*z*z*I*z*z*Z0000Z+Z*z*z*i*I*i*z0z000z*Z*z+Z*z00Z+Z*z0Z*z*z*z*z*Z+I+Z*z*z0I0z0Z*I*z*Z000z00Z*z*i*I*z*i*z*z*Z,Z*z*i*Z+Z0z*z*Z00Z*z*I*z*z0z00Z*Z000000Z*z*z*z*I*z*z*z*z0Z*z*z0z00z*z*z*z*z0Z*I*I*z*z0z*Z000z*Z,Z*z*z*z*z0z*I*z*z*z*i*I*Z0Z*z0z*z*z*Z0Z*Z00z*z0z*S0000000S,s,w,s,s,Z00000000000000000000000000000000000000000Z0z*z00z*z*z0z*Z00z*Z0000000Z*z0z000z0000z000z0Z0000000000000000000000000000000000000000000000000000000000000000000000000000000000Z0z*z*Z+Z0000z0z*z0z00z*I*z0I00",Botnet,2013-10-01_capture-win12.pcap.tsv,32474
10.0.2.29,66.219.156.2,53,udp,.S.S.,Botnet,2013-08-20_capture-win15.pcap.tsv,20546
10.0.2.22,87.153.118.73,4545,udp,0a0,Botnet,2013-10-01_capture-win8.pcap.tsv,39487
10.0.2.29,209.235.143.98,53,udp,"v0E0A0R,e,V+v*V+v+V000000000000000000V+V00e00V*V*",Botnet,2013-08-20_capture-win15.pcap.tsv,12630
10.0.2.29,198.154.249.37,25,tcp,",",Botnet,2013-08-20_capture-win15.pcap.tsv,7244
10.0.2.29,206.219.199.110,25,tcp,",V.W,E,v+v,",Botnet,2013-08-20_capture-win15.pcap.tsv,10724
10.0.2.29,81.95.96.2,53,udp,0U*R00R.,Botnet,2013-08-20_capture-win15.pcap.tsv,25404
10.0.2.29,173.245.58.105,53,udp,.b.,Botnet,2013-08-20_capture-win15.pcap.tsv,3664
10.0.2.29,205.129.6.135,25,tcp,",v,",Botnet,2013-08-20_capture-win15.pcap.tsv,10030
10.0.2.29,174.37.229.229,53,udp,S000000000000000000000000,Botnet,2013-08-20_capture-win15.pcap.tsv,4249
10.0.2.29,206.225.164.100,25,tcp,"0Y,h,H,y,y,Y*Y,Y000000000000000000Y,y,y,y+Y,Y00Y,",Botnet,2013-08-20_capture-win15.pcap.tsv,10742
10.0.2.29,163.28.1.10,53,udp,0v0v*E*v*V+V*V+V*V00000000000000000V0v000,Botnet,2013-08-20_capture-win15.pcap.tsv,2954
